StudentID,Name,Age,Electronics,Programming,Database,DataScience,Mathematics,DSA
3207,Student_3207,20,57,88,80,73,41,63
3208,Student_3208,24,96,84,52,91,77,52
3209,Student_3209,24,53,68,57,65,85,72
3210,Student_3210,21,64,51,42,62,45,56
3211,Student_3211,23,51,41,74,58,87,71
3212,Student_3212,23,43,95,84,59,77,77
3213,Student_3213,18,46,98,54,53,83,79
3214,Student_3214,24,48,70,77,95,63,91
3215,Student_3215,24,71,93,95,94,58,96
3216,Student_3216,24,59,58,87,54,63,40
3217,Student_3217,22,62,68,90,61,72,89
3218,Student_3218,22,48,91,76,89,54,77
3219,Student_3219,25,44,88,91,50,76,89
3220,Student_3220,23,78,41,71,82,85,82
3221,Student_3221,23,44,77,51,42,68,54
3222,Student_3222,25,45,92,56,49,100,84
3223,Student_3223,21,80,84,48,69,94,50
3224,Student_3224,23,57,40,52,94,91,83
3225,Student_3225,18,64,53,97,97,71,78
3226,Student_3226,21,75,98,83,84,43,94
3227,Student_3227,24,60,70,95,59,100,99
3228,Student_3228,20,60,70,94,49,81,77
3229,Student_3229,20,72,54,81,62,65,72
3230,Student_3230,20,83,46,61,72,51,51
3231,Student_3231,19,70,87,51,65,83,55
3232,Student_3232,19,56,51,97,90,72,45
3233,Student_3233,18,84,89,41,71,57,93
3234,Student_3234,22,41,85,63,96,96,79
3235,Student_3235,22,93,59,83,92,98,75
3236,Student_3236,20,88,96,77,76,86,62
3237,Student_3237,25,70,88,86,47,65,66
3238,Student_3238,24,73,41,77,65,78,66
3239,Student_3239,22,97,40,97,45,48,83
3240,Student_3240,23,88,57,49,73,50,64
3241,Student_3241,25,50,64,49,93,79,93
3242,Student_3242,19,69,44,91,50,40,90
3243,Student_3243,18,79,50,67,90,74,80
3244,Student_3244,24,63,75,93,93,59,58
3245,Student_3245,24,99,46,77,58,78,48
3246,Student_3246,23,63,48,54,94,89,53
3247,Student_3247,21,80,93,46,42,61,98
3248,Student_3248,24,65,67,44,84,90,74
3249,Student_3249,25,78,52,43,72,71,66
3250,Student_3250,23,60,50,81,44,40,75
3251,Student_3251,21,68,58,46,70,49,45
3252,Student_3252,18,57,95,97,91,86,47
3253,Student_3253,24,40,79,41,51,47,72
3254,Student_3254,19,99,56,59,79,89,99
3255,Student_3255,19,47,65,96,98,71,72
3256,Student_3256,21,68,74,40,60,53,74
3257,Student_3257,25,58,83,68,88,89,80
3258,Student_3258,25,77,92,70,66,52,50
3259,Student_3259,23,91,78,46,92,83,47
3260,Student_3260,19,51,60,63,57,64,60
3261,Student_3261,25,47,75,52,46,91,72
3262,Student_3262,23,85,69,82,78,50,84
3263,Student_3263,22,99,41,95,68,85,99
3264,Student_3264,22,84,70,45,98,57,94
3265,Student_3265,20,100,92,91,74,94,100
3266,Student_3266,22,100,50,57,75,83,100
3267,Student_3267,20,71,88,71,49,91,95
3268,Student_3268,23,83,84,60,74,61,48
3269,Student_3269,20,74,83,58,82,84,67
3270,Student_3270,23,97,44,74,54,79,86
3271,Student_3271,18,67,70,82,58,86,87
3272,Student_3272,19,88,51,82,41,78,88
3273,Student_3273,21,99,68,48,53,74,99
3274,Student_3274,23,88,65,41,86,88,81
3275,Student_3275,25,61,56,76,86,89,55
3276,Student_3276,19,83,71,71,95,79,86
3277,Student_3277,22,95,62,64,47,87,80
3278,Student_3278,20,98,48,63,66,73,98
3279,Student_3279,19,84,51,52,46,52,86
3280,Student_3280,21,81,94,50,78,96,58
3281,Student_3281,25,42,46,45,89,59,96
3282,Student_3282,24,53,81,82,52,78,96
3283,Student_3283,25,88,66,75,96,58,43
3284,Student_3284,23,100,41,100,85,48,59
3285,Student_3285,24,93,89,100,40,46,70
3286,Student_3286,25,97,60,73,42,55,95
3287,Student_3287,18,90,82,51,52,67,65
3288,Student_3288,23,64,88,65,77,86,43
3289,Student_3289,20,68,72,80,93,57,97
3290,Student_3290,18,70,55,63,89,43,55
3291,Student_3291,22,86,41,100,83,81,79
3292,Student_3292,22,42,87,99,60,81,82
3293,Student_3293,24,47,94,80,67,95,75
3294,Student_3294,20,43,41,93,84,76,63
3295,Student_3295,20,40,78,48,81,50,89
3296,Student_3296,19,58,57,75,82,99,69
3297,Student_3297,19,60,50,92,43,67,86
3298,Student_3298,22,91,69,44,62,48,69
3299,Student_3299,21,66,41,70,52,61,93
3300,Student_3300,24,65,80,79,55,97,85
3301,Student_3301,20,56,96,87,55,78,64
3302,Student_3302,24,76,52,50,73,79,64
3303,Student_3303,25,50,61,40,90,41,73
3304,Student_3304,25,68,63,48,57,88,59
3305,Student_3305,23,41,79,94,40,85,96
3306,Student_3306,18,88,64,42,48,42,75
3307,Student_3307,25,76,73,44,92,85,95
3308,Student_3308,20,61,77,58,71,83,89
3309,Student_3309,20,71,98,54,70,60,40
3310,Student_3310,25,63,62,80,86,44,42
3311,Student_3311,22,45,92,52,71,80,55
3312,Student_3312,19,41,86,65,89,84,48
3313,Student_3313,24,96,52,58,99,83,87
3314,Student_3314,22,71,65,57,51,84,70
3315,Student_3315,18,41,63,82,52,76,74
3316,Student_3316,22,71,59,68,79,91,65
3317,Student_3317,20,63,78,45,54,66,66
3318,Student_3318,20,51,94,72,51,89,40
3319,Student_3319,19,73,49,87,44,77,46
3320,Student_3320,20,53,89,66,65,72,63
3321,Student_3321,20,47,60,53,42,48,72
3322,Student_3322,19,100,43,91,49,81,47
3323,Student_3323,19,69,97,58,45,86,98
3324,Student_3324,24,66,51,83,57,100,50
3325,Student_3325,24,78,50,88,79,50,79
3326,Student_3326,20,64,58,52,89,100,53
3327,Student_3327,20,70,64,69,85,44,94
3328,Student_3328,19,42,91,78,95,84,49
3329,Student_3329,21,44,78,94,95,52,76
3330,Student_3330,24,64,75,42,71,57,63
3331,Student_3331,22,59,100,46,86,90,87
3332,Student_3332,22,77,82,72,51,61,64
3333,Student_3333,22,81,53,48,93,42,47
3334,Student_3334,19,81,51,48,67,96,85
3335,Student_3335,21,77,68,89,74,85,90
3336,Student_3336,23,88,89,81,50,92,67
3337,Student_3337,21,63,81,82,70,54,89
3338,Student_3338,24,56,98,66,63,77,78
3339,Student_3339,23,84,47,68,85,82,49
3340,Student_3340,22,98,92,63,80,62,47
3341,Student_3341,22,78,60,66,49,56,44
3342,Student_3342,24,48,71,96,53,47,94
3343,Student_3343,19,74,44,92,55,87,71
3344,Student_3344,19,60,86,44,47,60,77
3345,Student_3345,20,76,50,82,95,41,53
3346,Student_3346,21,79,68,63,67,94,89
3347,Student_3347,21,51,98,90,58,67,88
3348,Student_3348,18,74,93,51,51,82,80
3349,Student_3349,22,60,40,84,56,90,85
3350,Student_3350,20,92,83,98,44,65,54
3351,Student_3351,24,85,84,64,44,80,93
3352,Student_3352,19,86,41,62,71,63,90
3353,Student_3353,24,83,75,75,60,83,62
3354,Student_3354,18,92,95,83,65,66,68
3355,Student_3355,19,88,87,89,56,49,43
3356,Student_3356,22,51,85,98,86,90,81
3357,Student_3357,20,76,58,55,96,97,48
3358,Student_3358,22,63,60,42,77,67,43
3359,Student_3359,24,43,51,79,50,48,52
3360,Student_3360,20,53,67,73,58,54,46
3361,Student_3361,21,91,97,47,97,64,96
3362,Student_3362,25,78,82,93,85,74,50
3363,Student_3363,23,58,45,81,61,73,80
3364,Student_3364,23,48,90,68,68,59,42
3365,Student_3365,20,50,96,65,42,71,80
3366,Student_3366,21,53,41,70,87,96,71
3367,Student_3367,24,73,47,52,55,78,76
3368,Student_3368,19,84,52,94,49,91,47
3369,Student_3369,19,63,78,85,98,56,85
3370,Student_3370,19,96,62,56,73,97,79
3371,Student_3371,23,59,100,62,44,60,86
3372,Student_3372,19,54,70,77,65,89,83
3373,Student_3373,22,65,55,46,40,84,95
3374,Student_3374,22,81,95,58,67,90,44
3375,Student_3375,24,47,98,44,98,97,77
3376,Student_3376,22,87,62,74,48,72,80
3377,Student_3377,23,59,88,86,53,96,76
3378,Student_3378,25,77,88,58,83,81,48
3379,Student_3379,18,96,54,67,78,74,75
3380,Student_3380,24,91,48,58,93,56,53
3381,Student_3381,19,64,60,53,75,55,61
3382,Student_3382,20,61,94,74,52,52,79
3383,Student_3383,24,65,67,77,96,78,82
3384,Student_3384,18,83,76,100,40,87,74
3385,Student_3385,19,100,50,76,83,58,49
3386,Student_3386,24,82,59,81,96,66,96
3387,Student_3387,18,80,52,82,61,73,76
3388,Student_3388,23,83,74,42,61,45,88
3389,Student_3389,20,71,92,50,41,82,40
3390,Student_3390,21,62,93,81,65,42,86
3391,Student_3391,24,74,65,40,100,98,55
3392,Student_3392,22,48,81,64,91,63,48
3393,Student_3393,18,66,64,83,99,80,79
3394,Student_3394,25,85,62,58,77,76,68
3395,Student_3395,21,65,49,55,65,75,63
3396,Student_3396,20,41,76,51,63,55,84
3397,Student_3397,19,46,53,69,68,79,41
3398,Student_3398,24,100,88,87,47,86,45
3399,Student_3399,19,88,82,89,76,48,74
3400,Student_3400,20,68,74,53,91,81,88
3401,Student_3401,21,83,96,55,64,60,96
3402,Student_3402,22,67,40,98,41,66,48
3403,Student_3403,23,58,83,77,96,85,89
3404,Student_3404,25,58,85,64,51,82,78
3405,Student_3405,21,69,95,95,81,50,68
3406,Student_3406,24,69,76,46,58,44,87
3407,Student_3407,20,77,97,87,94,93,46
3408,Student_3408,25,69,51,62,83,93,60
3409,Student_3409,25,45,71,87,75,91,49
3410,Student_3410,22,74,63,57,99,71,75
3411,Student_3411,22,60,88,93,64,81,48
3412,Student_3412,23,56,68,92,69,86,87
3413,Student_3413,18,40,67,85,68,54,86
3414,Student_3414,24,69,52,40,46,63,59
3415,Student_3415,25,51,92,91,91,52,44
3416,Student_3416,21,95,70,70,81,87,60
3417,Student_3417,20,76,74,100,56,64,51
3418,Student_3418,19,49,69,66,95,66,76
3419,Student_3419,23,60,75,41,52,53,89
3420,Student_3420,25,45,84,49,51,85,44
3421,Student_3421,21,97,71,77,46,52,43
3422,Student_3422,20,52,51,90,45,82,91
3423,Student_3423,22,79,65,59,79,47,60
3424,Student_3424,23,49,41,64,59,65,49
3425,Student_3425,24,93,48,98,62,79,99
3426,Student_3426,19,88,91,59,74,89,52
3427,Student_3427,20,50,43,87,86,46,83
3428,Student_3428,20,97,93,92,80,50,66
3429,Student_3429,18,40,65,92,54,49,74
3430,Student_3430,18,76,40,56,66,65,95
3431,Student_3431,23,47,93,100,86,56,55
3432,Student_3432,24,70,72,90,68,58,65
3433,Student_3433,24,85,91,89,45,42,84
3434,Student_3434,25,45,74,80,42,49,76
3435,Student_3435,23,49,55,99,59,42,69
3436,Student_3436,21,61,65,83,58,74,46
3437,Student_3437,19,89,45,99,77,73,71
3438,Student_3438,18,88,76,56,91,45,97
3439,Student_3439,25,51,70,73,47,46,48
3440,Student_3440,19,73,52,51,93,87,61
3441,Student_3441,25,57,73,78,64,60,94
3442,Student_3442,25,49,98,56,57,63,100
3443,Student_3443,20,40,79,44,89,78,87
3444,Student_3444,18,59,59,69,73,51,52
3445,Student_3445,19,75,76,81,50,41,42
3446,Student_3446,19,48,74,73,96,81,41
3447,Student_3447,18,85,78,66,64,61,92
3448,Student_3448,23,63,94,50,54,44,62
3449,Student_3449,18,53,75,48,98,53,87
3450,Student_3450,22,44,63,72,59,71,95
3451,Student_3451,24,58,90,93,66,97,96
3452,Student_3452,19,75,67,53,95,58,54
3453,Student_3453,25,77,40,65,73,55,76
3454,Student_3454,21,69,71,83,48,44,62
3455,Student_3455,24,68,57,43,88,46,46
3456,Student_3456,22,44,92,52,85,55,90
3457,Student_3457,22,64,57,83,92,92,91
3458,Student_3458,25,93,45,89,41,62,42
3459,Student_3459,20,43,44,63,96,94,64
3460,Student_3460,21,47,75,64,98,92,53
3461,Student_3461,22,94,54,80,98,92,93
3462,Student_3462,19,71,93,41,92,71,87
3463,Student_3463,22,52,43,62,81,70,42
3464,Student_3464,23,98,85,51,51,46,47
3465,Student_3465,20,76,89,41,97,91,59
3466,Student_3466,24,78,79,92,66,42,97
3467,Student_3467,20,60,56,57,55,93,68
3468,Student_3468,22,63,61,47,89,83,63
3469,Student_3469,23,52,58,60,66,62,42
3470,Student_3470,20,79,51,53,60,77,83
3471,Student_3471,23,90,87,98,86,55,89
3472,Student_3472,22,62,89,49,55,87,73
3473,Student_3473,18,69,56,99,54,90,98
3474,Student_3474,19,54,90,51,87,53,81
3475,Student_3475,23,54,67,90,40,82,98
3476,Student_3476,20,45,45,91,85,63,97
3477,Student_3477,22,50,64,60,96,100,84
3478,Student_3478,22,69,74,50,62,62,55
3479,Student_3479,25,61,62,76,83,77,70
3480,Student_3480,20,70,41,48,96,75,68
3481,Student_3481,22,51,48,56,86,88,95
3482,Student_3482,20,76,92,54,71,52,55
3483,Student_3483,24,89,79,79,46,82,44
3484,Student_3484,24,46,92,80,61,59,54
3485,Student_3485,18,84,75,42,63,85,81
3486,Student_3486,20,54,76,63,65,90,48
3487,Student_3487,22,97,50,72,75,77,41
3488,Student_3488,25,96,61,70,49,68,72
3489,Student_3489,20,60,53,98,40,82,40
3490,Student_3490,23,68,66,58,65,75,80
3491,Student_3491,19,84,61,61,56,73,42
3492,Student_3492,19,78,42,76,77,45,65
3493,Student_3493,18,70,100,95,46,66,83
3494,Student_3494,23,54,60,100,73,48,81
3495,Student_3495,21,94,55,94,85,58,57
3496,Student_3496,18,69,73,45,74,89,88
3497,Student_3497,25,71,43,49,54,75,45
3498,Student_3498,24,64,54,69,82,95,45
3499,Student_3499,18,55,60,96,74,45,52
3500,Student_3500,24,90,63,83,79,73,98
3501,Student_3501,18,86,54,69,63,50,70
3502,Student_3502,20,44,57,46,93,55,51
3503,Student_3503,19,53,41,100,45,74,40
3504,Student_3504,23,52,51,92,41,70,65
3505,Student_3505,25,54,65,92,63,96,97
3506,Student_3506,19,61,50,51,78,49,68
3507,Student_3507,21,52,63,74,50,98,64
3508,Student_3508,20,41,71,77,53,97,48
3509,Student_3509,19,48,70,66,93,41,67
3510,Student_3510,18,66,52,49,66,93,77
3511,Student_3511,19,56,41,56,64,50,70
3512,Student_3512,22,99,88,42,83,57,65
3513,Student_3513,24,90,51,82,67,43,57
3514,Student_3514,19,52,73,47,98,91,68
3515,Student_3515,22,51,61,79,81,67,89
3516,Student_3516,22,57,69,76,71,100,62
3517,Student_3517,25,56,70,91,95,76,62
3518,Student_3518,21,65,63,64,82,68,82
3519,Student_3519,25,78,94,95,71,49,91
3520,Student_3520,25,49,96,44,75,81,82
3521,Student_3521,23,75,56,68,68,84,83
3522,Student_3522,22,86,100,89,98,94,57
3523,Student_3523,22,85,95,77,97,84,43
3524,Student_3524,19,51,94,60,72,60,66
3525,Student_3525,24,45,65,53,88,49,56
3526,Student_3526,19,44,57,60,42,71,47
3527,Student_3527,23,87,80,99,41,91,44
3528,Student_3528,22,84,45,45,66,94,65
3529,Student_3529,24,41,85,42,70,76,45
3530,Student_3530,20,69,90,58,62,89,82
3531,Student_3531,19,79,55,69,53,40,99
3532,Student_3532,22,74,92,82,69,80,73
3533,Student_3533,18,92,55,95,62,73,61
3534,Student_3534,19,79,73,78,61,83,73
3535,Student_3535,19,56,100,56,89,70,84
3536,Student_3536,24,48,75,67,97,75,94
3537,Student_3537,22,61,65,74,95,86,54
3538,Student_3538,22,58,58,89,58,75,51
3539,Student_3539,25,43,81,55,85,96,66
3540,Student_3540,21,91,59,60,64,52,94
3541,Student_3541,22,84,54,63,69,70,63
3542,Student_3542,21,63,75,64,93,47,53
3543,Student_3543,23,62,75,90,81,81,69
3544,Student_3544,22,41,86,84,90,71,74
3545,Student_3545,21,69,88,51,74,81,69
3546,Student_3546,19,77,70,69,97,91,62
3547,Student_3547,23,88,69,68,98,63,94
3548,Student_3548,24,51,93,79,79,100,80
3549,Student_3549,23,72,88,40,81,59,84
3550,Student_3550,25,88,64,50,73,51,54
3551,Student_3551,23,99,48,78,61,83,49
3552,Student_3552,22,88,41,71,56,72,90
3553,Student_3553,24,73,43,60,61,84,84
3554,Student_3554,22,81,69,53,67,45,60
3555,Student_3555,23,73,99,89,78,95,84
3556,Student_3556,18,40,53,78,83,61,84
3557,Student_3557,18,89,97,56,51,88,81
3558,Student_3558,25,41,71,89,81,46,68
3559,Student_3559,23,80,40,62,97,88,96
3560,Student_3560,24,94,49,80,80,98,78
3561,Student_3561,18,45,98,81,65,59,59
3562,Student_3562,22,93,71,72,93,97,54
3563,Student_3563,24,65,78,48,76,52,78
3564,Student_3564,22,64,47,77,94,58,61
3565,Student_3565,22,62,94,71,49,61,92
3566,Student_3566,20,65,41,72,78,96,90
3567,Student_3567,21,95,74,46,60,43,84
3568,Student_3568,24,82,62,48,42,62,73
3569,Student_3569,25,76,57,67,55,56,84
3570,Student_3570,22,89,85,64,70,62,96
3571,Student_3571,23,93,60,98,72,93,47
3572,Student_3572,20,73,98,72,58,50,71
3573,Student_3573,22,49,83,96,88,69,93
3574,Student_3574,20,78,57,99,43,65,42
3575,Student_3575,23,52,96,44,99,66,48
3576,Student_3576,22,97,87,79,88,80,76
3577,Student_3577,24,42,57,81,85,63,68
3578,Student_3578,22,61,74,92,61,91,76
3579,Student_3579,19,69,84,93,61,74,65
3580,Student_3580,20,60,48,51,96,52,54
3581,Student_3581,19,93,99,41,94,55,61
3582,Student_3582,21,44,46,87,76,84,48
3583,Student_3583,23,78,85,97,63,88,47
3584,Student_3584,18,69,41,81,84,97,65
3585,Student_3585,18,71,62,88,81,84,83
3586,Student_3586,19,69,89,69,63,47,48
3587,Student_3587,23,58,66,77,67,92,98
3588,Student_3588,19,61,74,85,62,96,41
3589,Student_3589,22,61,73,61,97,47,45
3590,Student_3590,22,52,85,99,64,56,60
3591,Student_3591,20,84,52,80,71,61,50
3592,Student_3592,25,66,100,87,66,96,91
3593,Student_3593,22,81,66,55,100,42,49
3594,Student_3594,21,91,93,83,99,40,80
3595,Student_3595,19,73,45,41,55,83,47
3596,Student_3596,21,50,55,61,99,64,50
3597,Student_3597,19,76,82,49,53,74,49
3598,Student_3598,25,41,73,44,89,87,58
3599,Student_3599,22,63,88,42,94,45,92
3600,Student_3600,19,60,87,78,43,43,82
3601,Student_3601,18,66,59,49,40,71,81
3602,Student_3602,20,52,40,72,86,77,57
3603,Student_3603,25,69,73,98,90,73,82
3604,Student_3604,20,58,55,40,65,72,68
3605,Student_3605,18,42,90,47,57,91,40
3606,Student_3606,20,93,99,54,42,89,60
3607,Student_3607,20,67,76,85,63,60,78
3608,Student_3608,21,94,99,40,64,72,71
3609,Student_3609,23,71,86,62,88,86,83
3610,Student_3610,18,69,65,99,71,95,98
3611,Student_3611,19,92,68,56,96,94,51
3612,Student_3612,24,91,52,88,52,93,96
3613,Student_3613,20,73,88,66,53,79,65
3614,Student_3614,20,75,49,67,45,58,45
3615,Student_3615,20,41,81,91,83,45,89
3616,Student_3616,25,84,56,71,94,52,95
3617,Student_3617,18,53,73,44,58,81,68
3618,Student_3618,18,99,48,100,79,44,82
3619,Student_3619,25,78,88,97,79,98,73
3620,Student_3620,20,74,59,62,88,92,40
3621,Student_3621,20,71,54,65,83,61,61
3622,Student_3622,24,88,81,81,77,72,63
3623,Student_3623,22,55,51,91,83,84,81
3624,Student_3624,21,96,69,78,75,79,67
3625,Student_3625,23,96,100,50,50,44,71
3626,Student_3626,25,48,67,83,42,57,59
3627,Student_3627,18,56,100,73,51,69,96
3628,Student_3628,19,99,78,92,46,79,61
3629,Student_3629,25,77,40,81,96,98,92
3630,Student_3630,20,75,41,96,41,42,55
3631,Student_3631,20,87,84,43,63,86,65
3632,Student_3632,25,88,88,56,87,51,46
3633,Student_3633,23,55,75,66,72,69,89
3634,Student_3634,23,63,63,65,83,46,43
3635,Student_3635,19,61,77,47,94,84,60
3636,Student_3636,19,43,84,61,67,61,100
3637,Student_3637,21,79,47,49,96,55,40
3638,Student_3638,23,49,96,69,44,92,99
3639,Student_3639,18,96,91,42,85,83,41
3640,Student_3640,25,48,52,62,83,96,64
3641,Student_3641,25,60,95,63,100,71,46
3642,Student_3642,20,61,60,67,93,70,98
3643,Student_3643,18,71,83,56,98,94,83
3644,Student_3644,22,95,57,63,90,55,57
3645,Student_3645,22,63,91,53,52,91,44
3646,Student_3646,21,50,71,88,92,56,55
3647,Student_3647,25,52,54,73,92,59,81
3648,Student_3648,21,86,94,66,77,81,63
3649,Student_3649,22,78,52,95,66,51,48
3650,Student_3650,21,67,75,82,75,49,93
3651,Student_3651,20,78,57,60,56,42,72
3652,Student_3652,23,47,70,41,60,58,68
3653,Student_3653,22,76,59,49,51,80,55
3654,Student_3654,25,76,100,65,98,49,50
3655,Student_3655,20,92,61,59,56,87,55
3656,Student_3656,21,92,94,70,45,42,58
3657,Student_3657,20,61,71,83,58,47,53
3658,Student_3658,23,48,54,67,93,84,95
3659,Student_3659,18,53,58,97,53,63,64
3660,Student_3660,23,70,51,48,64,65,56
3661,Student_3661,19,92,74,53,57,55,43
3662,Student_3662,19,67,42,46,51,61,51
3663,Student_3663,22,53,61,99,82,67,63
3664,Student_3664,19,99,90,43,82,64,94
3665,Student_3665,21,87,73,51,46,46,81
3666,Student_3666,24,80,79,77,50,45,59
3667,Student_3667,21,75,63,67,79,100,48
3668,Student_3668,24,46,41,76,40,66,85
3669,Student_3669,18,46,81,82,82,59,56
3670,Student_3670,24,93,82,79,54,90,48
3671,Student_3671,22,55,72,44,69,42,87
3672,Student_3672,20,84,88,49,97,70,82
3673,Student_3673,19,58,57,47,47,45,77
3674,Student_3674,21,41,99,70,44,99,83
3675,Student_3675,25,81,94,59,79,52,73
3676,Student_3676,18,100,60,44,84,53,71
3677,Student_3677,24,94,56,40,66,96,78
3678,Student_3678,22,94,95,65,53,78,47
3679,Student_3679,18,82,61,47,40,88,75
3680,Student_3680,21,69,53,65,46,74,92
3681,Student_3681,18,77,88,77,76,58,64
3682,Student_3682,18,99,84,58,67,73,98
3683,Student_3683,19,72,99,58,60,50,43
3684,Student_3684,22,85,90,65,95,80,91
3685,Student_3685,20,85,60,63,80,96,99
3686,Student_3686,20,98,45,44,94,99,47
3687,Student_3687,18,70,79,64,67,89,76
3688,Student_3688,18,91,53,87,62,46,81
3689,Student_3689,22,64,45,86,73,92,65
3690,Student_3690,19,97,81,56,61,68,85
3691,Student_3691,23,69,93,79,57,78,69
3692,Student_3692,22,87,90,45,41,73,96
3693,Student_3693,22,54,53,83,99,88,64
3694,Student_3694,22,55,59,83,100,94,54
3695,Student_3695,25,83,93,98,50,73,47
3696,Student_3696,22,66,91,94,68,45,97
3697,Student_3697,24,63,97,92,91,72,48
3698,Student_3698,18,70,75,65,91,59,87
3699,Student_3699,23,81,97,46,46,54,50
3700,Student_3700,23,79,49,67,88,60,53
3701,Student_3701,21,41,99,54,44,75,86
3702,Student_3702,25,79,54,71,93,78,60
3703,Student_3703,19,75,56,99,93,84,81
3704,Student_3704,20,81,40,83,71,92,73
3705,Student_3705,19,78,99,84,73,97,64
3706,Student_3706,24,56,88,57,92,74,72
3707,Student_3707,25,53,44,73,84,80,86
3708,Student_3708,21,56,80,68,91,49,60
3709,Student_3709,22,51,59,61,91,68,72
3710,Student_3710,20,90,76,80,75,95,41
3711,Student_3711,22,40,48,61,99,76,87
3712,Student_3712,18,100,50,99,93,87,62
3713,Student_3713,25,43,93,70,53,100,74
3714,Student_3714,25,69,55,86,84,90,50
3715,Student_3715,20,96,46,54,94,40,82
3716,Student_3716,20,66,63,64,61,77,92
3717,Student_3717,20,90,67,96,94,67,43
3718,Student_3718,18,40,51,80,89,86,69
3719,Student_3719,19,42,73,53,41,47,62
3720,Student_3720,20,44,87,86,44,88,56
3721,Student_3721,22,95,76,55,62,80,41
3722,Student_3722,22,71,81,98,98,79,62
3723,Student_3723,19,51,87,80,52,81,62
3724,Student_3724,18,78,56,81,42,86,40
3725,Student_3725,18,90,98,61,58,65,77
3726,Student_3726,23,88,54,77,100,75,79
3727,Student_3727,24,50,96,92,84,80,87
3728,Student_3728,25,42,50,45,100,81,57
3729,Student_3729,23,85,100,44,97,61,64
3730,Student_3730,20,63,66,73,99,60,65
3731,Student_3731,24,57,45,40,61,57,85
3732,Student_3732,20,90,71,87,81,100,40
3733,Student_3733,23,44,62,64,68,98,94
3734,Student_3734,19,76,93,79,52,65,96
3735,Student_3735,24,79,66,67,61,84,78
3736,Student_3736,20,53,58,100,70,79,91
3737,Student_3737,20,97,40,77,51,54,95
3738,Student_3738,19,64,72,58,58,94,57
3739,Student_3739,19,54,59,53,88,50,49
3740,Student_3740,18,89,43,57,87,55,40
3741,Student_3741,23,49,50,52,89,73,87
3742,Student_3742,20,65,88,87,48,72,87
3743,Student_3743,19,68,93,85,54,53,82
3744,Student_3744,20,83,84,74,87,98,59
3745,Student_3745,22,48,89,50,76,93,62
3746,Student_3746,25,71,49,95,85,43,49
3747,Student_3747,19,79,86,95,94,68,97
3748,Student_3748,25,47,73,100,62,50,54
3749,Student_3749,25,64,71,66,91,96,75
3750,Student_3750,20,86,53,66,64,66,74
3751,Student_3751,23,82,88,55,76,40,48
